Question, -1.0, -0.89, -0.6, -0.5, -0.39, 0.0, 0.11, 0.33
IPC033-289 v1,1.0,9.0,1.0,3.0,47.0,77.0,108.0,1.0
MSE,0.072,,,,,,,
MAD,0.169,,,,,,,
