Question, -1.0, -0.6, -0.5, -0.1, 0.0, 0.2, 0.4
IPC033-289 v1,1.0,10.0,3.0,47.0,62.0,15.0,109.0
MSE,0.097,,,,,,
MAD,0.242,,,,,,
