Question, -1.0, -0.8, -0.6, -0.5, -0.3, 0.0, 0.2, 0.6
IPC033-289 v1,1.0,9.0,1.0,3.0,47.0,77.0,108.0,1.0
MSE,0.068,,,,,,,
MAD,0.189,,,,,,,
