Question, -0.8, -0.17, -0.08, 0.0, 0.03, 0.17, 0.83
IPC033-232 v1,1.0,4.0,1.0,51.0,1.0,6.0,1.0
MSE,0.025,,,,,,
MAD,0.053,,,,,,
