Question, -1.0, -0.8, -0.6, 0.0, 0.2, 0.6, 1.0
IPC033-292 v1,1.0,1.0,41.0,182.0,25.0,3.0,1.0
MSE,0.077,,,,,,
MAD,0.135,,,,,,
