Question, -0.8, -0.6, -0.4, 0.0, 0.2, 0.4, 1.0
IPC033-292 v1,1.0,1.0,41.0,180.0,3.0,27.0,1.0
MSE,0.051,,,,,,
MAD,0.119,,,,,,
