Question, -0.55, -0.25, -0.12, -0.05, 0.0, 0.25, 0.5, 0.75
IPC033-293 v1,38.0,1.0,1.0,5.0,171.0,29.0,2.0,7.0
MSE,0.07,,,,,,,
MAD,0.138,,,,,,,
