Question, -0.8, -0.6, -0.5, -0.3, 0.0, 0.2, 0.5, 1.0
IPC033-294 v1,8.0,1.0,1.0,15.0,213.0,8.0,6.0,2.0
MSE,0.043,,,,,,,
MAD,0.073,,,,,,,
