Question, -1.0, -0.8, -0.6, -0.5, -0.3, 0.0, 0.2, 0.5
IPC033-294 v1,46.0,19.0,1.0,32.0,9.0,141.0,3.0,3.0
MSE,0.269,,,,,,,
MAD,0.325,,,,,,,
