Question, -0.67, -0.47, -0.33, -0.27, -0.13, 0.0, 0.2, 0.33, 0.67
IPC033-294 v1,46.0,19.0,32.0,1.0,9.0,69.0,3.0,72.0,3.0
MSE,0.149,,,,,,,,
MAD,0.308,,,,,,,,
