Question, -0.6, -0.4, -0.2, 0.0, 0.2, 0.6, 1.0
IPC033-294 v1,8.0,2.0,15.0,146.0,75.0,6.0,2.0
MSE,0.043,,,,,,
MAD,0.115,,,,,,
