Question, -0.55, -0.25, -0.12, -0.05, 0.0, 0.25, 0.5, 0.75
IPC033-293 v1,3.0,1.0,1.0,40.0,171.0,20.0,2.0,16.0
MSE,0.047,,,,,,,
MAD,0.087,,,,,,,
