Question, -0.8, -0.67, -0.63, -0.47, -0.33, 0.0, 0.17, 0.33
IPC033-236 v1,1.0,10.0,1.0,2.0,2.0,12.0,1.0,36.0
MSE,0.156,,,,,,,
MAD,0.335,,,,,,,
