Question, -0.89, -0.8, -0.69, -0.5, 0.0, 0.11, 0.33
IPC033-236 v1,1.0,2.0,2.0,1.0,23.0,35.0,1.0
MSE,0.059,,,,,,
MAD,0.132,,,,,,
