Question, -0.8, -0.4, 0.0, 0.2, 0.6, 0.8, 1.0
IPC033-295 v1,26.0,23.0,153.0,36.0,7.0,3.0,6.0
MSE,0.127,,,,,,
MAD,0.196,,,,,,
