Question, -1.0, -0.6, -0.1, 0.0, 0.1, 0.2, 0.4, 0.6
IPC033-291 v1,1.0,2.0,7.0,63.0,34.0,96.0,2.0,48.0
MSE,0.093,,,,,,,
MAD,0.218,,,,,,,
