Question, -1.0, -0.4, -0.1, 0.0, 0.1, 0.2, 0.4
IPC033-291 v1,1.0,2.0,34.0,62.0,7.0,3.0,144.0
MSE,0.098,,,,,,
MAD,0.253,,,,,,
