Question, -1.0, -0.55, -0.05, 0.0, 0.12, 0.25, 0.5, 0.62
IPC033-291 v1,1.0,2.0,7.0,62.0,35.0,96.0,2.0,48.0
MSE,0.107,,,,,,,
MAD,0.243,,,,,,,
