Question, -1.0, -0.66, -0.16, -0.07, 0.0, 0.14, 0.29, 0.43
IPC033-291 v1,1.0,2.0,7.0,34.0,63.0,96.0,2.0,48.0
MSE,0.052,,,,,,,
MAD,0.16,,,,,,,
