Question, -0.8, -0.6, -0.4, -0.2, 0.0, 0.2, 0.6
IPC033-293 v1,60.0,21.0,92.0,14.0,20.0,42.0,5.0
MSE,0.255,,,,,,
MAD,0.439,,,,,,
