Question, -1.0, -0.8, -0.5, -0.3, 0.0, 0.2, 0.5
IPC033-293 v1,1.0,9.0,1.0,21.0,200.0,13.0,9.0
MSE,0.046,,,,,,
MAD,0.087,,,,,,
