Question, -1.0, -0.8, -0.63, 0.0, 0.08, 0.17, 0.42
IPC033-246 v1,1.0,1.0,3.0,35.0,2.0,21.0,2.0
MSE,0.059,,,,,,
MAD,0.127,,,,,,
