Question, -0.8, -0.67, -0.47, -0.13, 0.0, 0.07, 0.33
IPC033-231 v1,6.0,22.0,2.0,9.0,23.0,2.0,1.0
MSE,0.222,,,,,,
MAD,0.34,,,,,,
