Question, -0.8, -0.13, -0.02, 0.0, 0.09, 0.11, 0.29
IPC033-231 v1,1.0,4.0,2.0,45.0,10.0,1.0,2.0
MSE,0.015,,,,,,
MAD,0.045,,,,,,
