Question, -0.8, -0.23, -0.09, 0.0, 0.06, 0.14, 0.26
IPC033-231 v1,1.0,4.0,2.0,45.0,10.0,1.0,2.0
MSE,0.016,,,,,,
MAD,0.049,,,,,,
