Question, -1.0, -0.6, -0.5, 0.0, -0.8, -0.3, 0.2, 0.5, 1.0
IPC033-289 v1,25.0,1.0,50.0,171.0,,,,,
IPC033-290 v1,125.0,,2.0,123.0,2.0,,,,
IPC033-291 v1,25.0,,34.0,185.0,2.0,7.0,,,
IPC033-292 v1,178.0,,,34.0,42.0,,,,
IPC033-293 v1,61.0,,92.0,53.0,21.0,13.0,9.0,5.0,
IPC033-294 v1,46.0,1.0,32.0,141.0,19.0,9.0,3.0,3.0,
IPC033-295 v1,26.0,,23.0,192.0,,,,7.0,6.0
IPC033-309 v1,32.0,,,205.0,2.0,,,,
MSE,0.322,,,,,,,,
MAD,0.364,,,,,,,,
