Question, -1.0, -0.6, -0.5, 0.0, 0.5, -0.8, -0.3, 0.2, 1.0
IPC033-289 v1,10.0,1.0,50.0,185.0,1.0,,,,
IPC033-290 v1,21.0,,,229.0,,2.0,,,
IPC033-291 v1,1.0,,,195.0,48.0,2.0,7.0,,
IPC033-292 v1,2.0,,,206.0,3.0,41.0,,1.0,1.0
IPC033-293 v1,2.0,,,207.0,2.0,43.0,,,
IPC033-294 v1,1.0,1.0,,198.0,23.0,31.0,,,
IPC033-295 v1,,,,253.0,1.0,,,,
IPC033-309 v1,1.0,,,233.0,3.0,2.0,,,
MSE,0.075,,,,,,,,
MAD,0.102,,,,,,,,
