Question, -0.89, -0.8, -0.69, -0.67, -0.17, 0.0, 0.11, 0.33
IPC033-233 v1,1.0,1.0,3.0,1.0,2.0,44.0,8.0,5.0
MSE,0.062,,,,,,,
MAD,0.112,,,,,,,
