Question, -0.3, 0.0, 0.2, 0.4, 0.5, 0.75, 1.0
IPC033-234 v1,1.0,23.0,4.0,1.0,1.0,1.0,34.0
MSE,0.542,,,,,,
MAD,0.565,,,,,,
